nr,name,height_cm,weight_kg,primary,secondary,stage
139,omastar,99.92175,35.016594,rock,water,2
139,omastar,100.00267,34.908722,rock,water,2
139,omastar,100.03522,34.938408,rock,water,2
139,omastar,99.97254,34.936565,rock,water,2
139,omastar,99.91135,35.071262,rock,water,2
139,omastar,99.91957,34.91576,rock,water,2
139,omastar,99.922874,35.065895,rock,water,2
139,omastar,100.245636,35.158512,rock,water,2
139,omastar,99.97395,34.964016,rock,water,2
139,omastar,100.07686,34.929123,rock,water,2
139,omastar,99.95106,34.91175,rock,water,2
139,omastar,99.93551,35.015396,rock,water,2
139,omastar,100.12521,35.328506,rock,water,2
139,omastar,99.921844,34.94547,rock,water,2
139,omastar,99.98877,34.97457,rock,water,2
139,omastar,100.099174,34.956234,rock,water,2
139,omastar,99.94283,34.950996,rock,water,2
139,omastar,100.02758,34.934254,rock,water,2
139,omastar,99.99183,35.0187,rock,water,2
139,omastar,99.91027,34.900547,rock,water,2
139,omastar,99.901405,35.120693,rock,water,2
139,omastar,99.96829,34.962006,rock,water,2
139,omastar,100.06061,34.92459,rock,water,2
139,omastar,100.291275,35.046417,rock,water,2
139,omastar,99.95134,34.929886,rock,water,2
139,omastar,99.99857,35.048996,rock,water,2
139,omastar,100.22778,34.899548,rock,water,2
139,omastar,99.93316,34.898716,rock,water,2
139,omastar,99.95428,34.91516,rock,water,2
139,omastar,99.90126,34.92841,rock,water,2
139,omastar,100.03869,35.369465,rock,water,2
139,omastar,99.97549,34.963493,rock,water,2
139,omastar,99.99335,34.976505,rock,water,2
139,omastar,99.91805,34.897377,rock,water,2
139,omastar,99.97901,34.952267,rock,water,2
139,omastar,100.00784,34.90315,rock,water,2
139,omastar,100.096634,35.146297,rock,water,2
139,omastar,100.019844,34.92622,rock,water,2
139,omastar,99.94184,35.14178,rock,water,2
139,omastar,99.94342,34.898563,rock,water,2
139,omastar,99.9659,34.90979,rock,water,2
139,omastar,100.06761,34.972374,rock,water,2
139,omastar,99.90005,34.996117,rock,water,2
139,omastar,100.01607,35.051853,rock,water,2
139,omastar,99.89934,34.991467,rock,water,2
139,omastar,99.918495,34.94672,rock,water,2
139,omastar,100.02005,35.008175,rock,water,2
139,omastar,100.15621,35.050095,rock,water,2
139,omastar,99.89789,35.057003,rock,water,2
139,omastar,99.99702,34.948387,rock,water,2
139,omastar,99.91238,34.98085,rock,water,2
139,omastar,99.91552,34.979652,rock,water,2
139,omastar,100.05029,34.92275,rock,water,2
139,omastar,99.90324,35.25272,rock,water,2
139,omastar,100.0693,34.93182,rock,water,2
139,omastar,99.90493,35.003197,rock,water,2
139,omastar,100.13693,35.080204,rock,water,2
139,omastar,99.90386,35.13843,rock,water,2
139,omastar,100.09466,34.921917,rock,water,2
139,omastar,99.995094,35.246418,rock,water,2
139,omastar,100.0455,34.95724,rock,water,2
139,omastar,100.1169,34.923084,rock,water,2
139,omastar,100.06778,34.94809,rock,water,2
139,omastar,99.93085,34.96981,rock,water,2
139,omastar,99.94758,34.953075,rock,water,2
139,omastar,99.92015,35.165928,rock,water,2
139,omastar,99.958626,34.90882,rock,water,2
139,omastar,99.93105,34.89994,rock,water,2
139,omastar,99.985535,34.9172,rock,water,2
139,omastar,100.562805,35.108414,rock,water,2
139,omastar,99.92855,34.92774,rock,water,2
139,omastar,99.92435,35.06805,rock,water,2
139,omastar,99.93772,35.322308,rock,water,2
139,omastar,99.9693,34.90122,rock,water,2
139,omastar,99.99039,34.966747,rock,water,2
139,omastar,99.90869,34.89886,rock,water,2
139,omastar,99.92263,34.95405,rock,water,2
139,omastar,100.0413,34.943073,rock,water,2
139,omastar,100.06408,34.915768,rock,water,2
139,omastar,99.971756,34.919525,rock,water,2
139,omastar,99.93079,34.99174,rock,water,2
139,omastar,99.91402,34.945107,rock,water,2
139,omastar,100.128006,34.914223,rock,water,2
139,omastar,100.250565,35.013733,rock,water,2
139,omastar,100.17001,35.04818,rock,water,2
139,omastar,99.89838,34.978786,rock,water,2
139,omastar,99.9403,34.919422,rock,water,2
139,omastar,100.06189,35.016865,rock,water,2
139,omastar,100.20157,35.021496,rock,water,2
139,omastar,99.94142,34.938698,rock,water,2
139,omastar,99.958755,34.915386,rock,water,2
139,omastar,99.94315,34.89663,rock,water,2
139,omastar,99.89427,34.906494,rock,water,2
139,omastar,99.966934,35.236828,rock,water,2
139,omastar,99.95325,35.37106,rock,water,2
139,omastar,99.98425,35.07136,rock,water,2
139,omastar,99.90305,34.91919,rock,water,2
139,omastar,100.03694,34.964016,rock,water,2
139,omastar,99.936134,35.005642,rock,water,2
139,omastar,100.18664,34.910473,rock,water,2
139,omastar,100.23245,35.12261,rock,water,2
139,omastar,100.03002,35.04737,rock,water,2
139,omastar,99.97402,35.009884,rock,water,2
139,omastar,100.01518,35.038975,rock,water,2
139,omastar,100.000755,34.934677,rock,water,2
139,omastar,99.926605,35.09915,rock,water,2
139,omastar,99.951645,35.13223,rock,water,2
139,omastar,99.94728,34.978027,rock,water,2
139,omastar,100.04856,35.033577,rock,water,2
140,kabuto,49.955723,11.732242,rock,water,1
140,kabuto,49.946453,11.622311,rock,water,1
140,kabuto,49.972523,11.490521,rock,water,1
140,kabuto,49.891426,11.463284,rock,water,1
140,kabuto,49.88649,11.617693,rock,water,1
140,kabuto,50.117085,11.498591,rock,water,1
140,kabuto,49.991585,11.421233,rock,water,1
140,kabuto,49.940243,11.414862,rock,water,1
140,kabuto,49.917866,11.47358,rock,water,1
140,kabuto,50.0389,11.568667,rock,water,1
140,kabuto,49.906773,11.630578,rock,water,1
140,kabuto,50.43059,11.469296,rock,water,1
140,kabuto,49.885445,11.511276,rock,water,1
140,kabuto,49.91014,11.40854,rock,water,1
140,kabuto,49.941406,11.422226,rock,water,1
140,kabuto,49.93077,11.627007,rock,water,1
140,kabuto,49.893,11.40931,rock,water,1
140,kabuto,49.98649,11.431758,rock,water,1
140,kabuto,49.918507,11.55092,rock,water,1
140,kabuto,50.03654,11.463937,rock,water,1
140,kabuto,49.902172,11.540197,rock,water,1
140,kabuto,50.02604,11.433698,rock,water,1
140,kabuto,49.898533,11.487594,rock,water,1
140,kabuto,49.97366,11.533283,rock,water,1
140,kabuto,49.90328,11.441648,rock,water,1
140,kabuto,50.428677,11.49969,rock,water,1
140,kabuto,49.93507,11.533204,rock,water,1
140,kabuto,50.105736,11.576473,rock,water,1
140,kabuto,49.901836,11.481987,rock,water,1
140,kabuto,50.076622,11.800802,rock,water,1
140,kabuto,49.893963,11.471977,rock,water,1
140,kabuto,50.126842,11.460643,rock,water,1
140,kabuto,49.888775,11.684133,rock,water,1
140,kabuto,50.17407,11.584476,rock,water,1
140,kabuto,49.94724,11.507731,rock,water,1
140,kabuto,49.99017,11.465189,rock,water,1
140,kabuto,49.88689,11.482607,rock,water,1
140,kabuto,49.956665,11.582877,rock,water,1
140,kabuto,50.183475,11.410671,rock,water,1
140,kabuto,49.91634,11.471221,rock,water,1
140,kabuto,50.211033,11.614626,rock,water,1
140,kabuto,50.38421,11.426693,rock,water,1
140,kabuto,50.15691,11.545315,rock,water,1
140,kabuto,49.96159,11.455026,rock,water,1
140,kabuto,49.913227,11.541805,rock,water,1
140,kabuto,50.081963,11.441214,rock,water,1
140,kabuto,49.944317,11.69771,rock,water,1
140,kabuto,50.047817,11.430721,rock,water,1
140,kabuto,50.148674,11.422235,rock,water,1
140,kabuto,49.902,11.432211,rock,water,1
140,kabuto,49.98436,11.477365,rock,water,1
140,kabuto,49.921528,11.563956,rock,water,1
140,kabuto,50.019047,11.575731,rock,water,1
140,kabuto,50.09256,11.514994,rock,water,1
140,kabuto,50.063988,11.419157,rock,water,1
140,kabuto,49.901306,11.446029,rock,water,1
140,kabuto,50.070824,11.678881,rock,water,1
140,kabuto,49.985016,11.49217,rock,water,1
140,kabuto,49.944344,11.415113,rock,water,1
140,kabuto,50.47278,11.582524,rock,water,1
140,kabuto,50.023735,11.638528,rock,water,1
140,kabuto,49.886986,11.434595,rock,water,1
140,kabuto,50.02463,11.576592,rock,water,1
140,kabuto,49.89589,11.482686,rock,water,1
140,kabuto,49.95222,11.608703,rock,water,1
140,kabuto,50.140892,11.476891,rock,water,1
140,kabuto,50.203896,11.410459,rock,water,1
140,kabuto,49.970695,11.536212,rock,water,1
140,kabuto,49.992203,11.424298,rock,water,1
140,kabuto,49.92679,11.408302,rock,water,1
140,kabuto,49.961735,11.4151535,rock,water,1
140,kabuto,49.899475,11.416126,rock,water,1
140,kabuto,49.93981,11.414401,rock,water,1
140,kabuto,50.041332,11.524172,rock,water,1
140,kabuto,49.892902,11.513565,rock,water,1
140,kabuto,49.95894,11.50776,rock,water,1
140,kabuto,49.898876,11.484265,rock,water,1
140,kabuto,50.26877,11.408215,rock,water,1
140,kabuto,49.902893,11.625568,rock,water,1
140,kabuto,49.88902,11.605343,rock,water,1
140,kabuto,50.04584,11.446223,rock,water,1
140,kabuto,49.92109,11.558991,rock,water,1
140,kabuto,49.89487,11.429867,rock,water,1
140,kabuto,49.89031,11.451292,rock,water,1
140,kabuto,49.976654,11.408585,rock,water,1
140,kabuto,49.886936,11.517219,rock,water,1
140,kabuto,49.953514,11.421413,rock,water,1
140,kabuto,49.9033,11.423844,rock,water,1
140,kabuto,49.902626,11.45483,rock,water,1
140,kabuto,49.911785,11.4463825,rock,water,1
140,kabuto,50.086246,11.4072275,rock,water,1
140,kabuto,50.18617,11.574708,rock,water,1
140,kabuto,50.009327,11.416772,rock,water,1
140,kabuto,49.91739,11.526054,rock,water,1
140,kabuto,49.919556,11.406758,rock,water,1
140,kabuto,50.037388,11.548177,rock,water,1
140,kabuto,49.97744,11.644265,rock,water,1
140,kabuto,49.97735,11.549048,rock,water,1
140,kabuto,49.89176,11.503514,rock,water,1
140,kabuto,50.008163,11.4355135,rock,water,1
140,kabuto,49.993526,11.415163,rock,water,1
140,kabuto,49.981716,11.408449,rock,water,1
140,kabuto,49.94766,11.57442,rock,water,1
140,kabuto,50.0004,11.487081,rock,water,1
140,kabuto,50.161385,11.53789,rock,water,1
140,kabuto,49.90493,11.460914,rock,water,1
140,kabuto,49.946743,11.532675,rock,water,1
140,kabuto,50.26564,11.45302,rock,water,1
140,kabuto,49.889797,11.454815,rock,water,1
140,kabuto,50.146545,11.405743,rock,water,1
140,kabuto,49.967113,11.522452,rock,water,1
140,kabuto,50.36226,11.483588,rock,water,1
140,kabuto,49.88625,11.456341,rock,water,1
140,kabuto,49.88226,11.4564295,rock,water,1
140,kabuto,49.999504,11.480808,rock,water,1
140,kabuto,49.969254,11.486335,rock,water,1
140,kabuto,50.05534,11.463387,rock,water,1
140,kabuto,50.123684,11.4764385,rock,water,1
140,kabuto,49.894127,11.437621,rock,water,1
140,kabuto,49.91319,11.5267935,rock,water,1
140,kabuto,49.890453,11.455953,rock,water,1
140,kabuto,50.16512,11.461549,rock,water,1
140,kabuto,49.903595,11.419743,rock,water,1
140,kabuto,49.92678,11.541417,rock,water,1
140,kabuto,49.888264,11.468936,rock,water,1
140,kabuto,49.988796,11.698062,rock,water,1
140,kabuto,49.958492,11.480019,rock,water,1
140,kabuto,50.017555,11.422909,rock,water,1
140,kabuto,49.912594,11.566035,rock,water,1
140,kabuto,49.893993,11.43811,rock,water,1
140,kabuto,49.926743,11.482748,rock,water,1
140,kabuto,50.100075,11.488302,rock,water,1
140,kabuto,49.934277,11.416754,rock,water,1
140,kabuto,49.92364,11.520645,rock,water,1
140,kabuto,49.914253,11.477938,rock,water,1
140,kabuto,49.926712,11.502497,rock,water,1
140,kabuto,50.001713,11.534855,rock,water,1
140,kabuto,49.998398,11.425689,rock,water,1
140,kabuto,50.211926,11.480926,rock,water,1
140,kabuto,49.923203,11.579621,rock,water,1
140,kabuto,50.007652,11.686394,rock,water,1
140,kabuto,50.02323,11.411221,rock,water,1
140,kabuto,50.23374,11.603291,rock,water,1
140,kabuto,49.95411,11.517802,rock,water,1
140,kabuto,50.290504,11.423895,rock,water,1
140,kabuto,50.020725,11.596106,rock,water,1
140,kabuto,49.921375,11.492768,rock,water,1
140,kabuto,49.919716,11.623667,rock,water,1
140,kabuto,50.145786,11.4937315,rock,water,1
140,kabuto,49.935722,11.441714,rock,water,1
140,kabuto,50.05866,11.4924135,rock,water,1
141,kabutops,129.92384,40.51709,rock,water,2
141,kabutops,130.02423,40.41179,rock,water,2
141,kabutops,129.91899,40.418064,rock,water,2
141,kabutops,129.99153,40.448658,rock,water,2
141,kabutops,129.95364,40.429783,rock,water,2
141,kabutops,130.05453,40.464165,rock,water,2
141,kabutops,129.92729,40.410786,rock,water,2
141,kabutops,129.9142,40.541256,rock,water,2
141,kabutops,129.98128,40.484993,rock,water,2
141,kabutops,130.00554,40.48419,rock,water,2
141,kabutops,130.19325,40.430447,rock,water,2
141,kabutops,129.93152,40.460125,rock,water,2
141,kabutops,130.19447,40.43723,rock,water,2
141,kabutops,129.92049,40.450806,rock,water,2
141,kabutops,129.95071,40.441467,rock,water,2
141,kabutops,129.95131,40.501835,rock,water,2
141,kabutops,129.9404,40.528732,rock,water,2
141,kabutops,129.91913,40.500164,rock,water,2
141,kabutops,130.06718,40.530777,rock,water,2
141,kabutops,129.94946,40.427235,rock,water,2
141,kabutops,129.96626,40.502163,rock,water,2
141,kabutops,129.9596,40.4137,rock,water,2
141,kabutops,130.02718,40.455563,rock,water,2
141,kabutops,130.17676,40.632633,rock,water,2
141,kabutops,129.97617,40.413116,rock,water,2
141,kabutops,129.95717,40.509468,rock,water,2
141,kabutops,129.93315,40.43281,rock,water,2
141,kabutops,129.98161,40.54047,rock,water,2
141,kabutops,129.94342,40.417717,rock,water,2
141,kabutops,130.01065,40.792118,rock,water,2
141,kabutops,129.96321,40.5113,rock,water,2
141,kabutops,130.03348,40.43612,rock,water,2
141,kabutops,129.90901,40.41467,rock,water,2
141,kabutops,129.91191,40.612793,rock,water,2
141,kabutops,129.9284,40.465843,rock,water,2
141,kabutops,130.03365,40.589996,rock,water,2
141,kabutops,129.91837,40.536026,rock,water,2
141,kabutops,130.1999,40.493244,rock,water,2
141,kabutops,129.95374,40.45276,rock,water,2
141,kabutops,129.9168,40.501553,rock,water,2
141,kabutops,129.9673,40.520473,rock,water,2
141,kabutops,130.1795,40.442837,rock,water,2
141,kabutops,129.97331,40.54313,rock,water,2
141,kabutops,129.94951,40.411446,rock,water,2
141,kabutops,129.98341,40.445602,rock,water,2
141,kabutops,130.13982,40.67612,rock,water,2
141,kabutops,130.03009,40.60136,rock,water,2
141,kabutops,129.9156,40.432625,rock,water,2
141,kabutops,129.92093,40.757576,rock,water,2
141,kabutops,130.23091,40.47306,rock,water,2
141,kabutops,129.9072,40.527332,rock,water,2
141,kabutops,129.93736,40.545155,rock,water,2
141,kabutops,130.23878,40.739426,rock,water,2
141,kabutops,130.04398,40.56188,rock,water,2
141,kabutops,130.02571,40.51622,rock,water,2
141,kabutops,130.1102,40.55413,rock,water,2
141,kabutops,129.99834,40.673492,rock,water,2
141,kabutops,129.90884,40.44464,rock,water,2
141,kabutops,129.97487,40.44527,rock,water,2
141,kabutops,130.03268,40.458008,rock,water,2
141,kabutops,129.96846,40.426437,rock,water,2
141,kabutops,129.9821,40.483635,rock,water,2
141,kabutops,130.28603,40.515884,rock,water,2
141,kabutops,130.05922,40.466278,rock,water,2
141,kabutops,130.01257,40.530167,rock,water,2
141,kabutops,129.90897,40.4141,rock,water,2
141,kabutops,129.93532,40.45777,rock,water,2
141,kabutops,129.93513,40.42777,rock,water,2
141,kabutops,130.0215,40.409737,rock,water,2
141,kabutops,130.02635,40.628803,rock,water,2
141,kabutops,130.30115,40.433407,rock,water,2
141,kabutops,129.96565,40.409325,rock,water,2
141,kabutops,129.94098,40.53943,rock,water,2
141,kabutops,129.94547,40.437767,rock,water,2
141,kabutops,129.92804,40.479042,rock,water,2
141,kabutops,130.01846,40.435165,rock,water,2
141,kabutops,129.92767,40.47745,rock,water,2
141,kabutops,129.94699,40.489674,rock,water,2
141,kabutops,129.91264,40.418518,rock,water,2
141,kabutops,129.92119,40.545002,rock,water,2
141,kabutops,129.9268,40.431763,rock,water,2
141,kabutops,129.92622,40.691025,rock,water,2
141,kabutops,129.9433,40.456234,rock,water,2
141,kabutops,130.10703,40.507942,rock,water,2
141,kabutops,129.9445,40.461876,rock,water,2
141,kabutops,129.92416,40.442677,rock,water,2
141,kabutops,129.93298,40.558773,rock,water,2
141,kabutops,129.92815,40.47506,rock,water,2
141,kabutops,130.17635,40.579594,rock,water,2
141,kabutops,129.99489,40.418224,rock,water,2
141,kabutops,129.96207,40.488758,rock,water,2
141,kabutops,129.92555,40.44877,rock,water,2
141,kabutops,129.9832,40.480644,rock,water,2
141,kabutops,130.10321,40.436676,rock,water,2
141,kabutops,129.99008,40.666904,rock,water,2
141,kabutops,130.17154,40.493534,rock,water,2
141,kabutops,129.92136,40.464275,rock,water,2
141,kabutops,129.9593,40.44404,rock,water,2
141,kabutops,129.9572,40.47224,rock,water,2
141,kabutops,130.16292,40.675724,rock,water,2
141,kabutops,130.11903,40.488968,rock,water,2
141,kabutops,130.00836,40.43779,rock,water,2
141,kabutops,130.0387,40.46575,rock,water,2
141,kabutops,129.94713,40.423504,rock,water,2
141,kabutops,129.93333,41.023582,rock,water,2
141,kabutops,129.92545,40.465855,rock,water,2
141,kabutops,130.4669,40.618458,rock,water,2
141,kabutops,129.98233,40.42295,rock,water,2
141,kabutops,129.91779,40.41983,rock,water,2
141,kabutops,129.9283,40.510685,rock,water,2
141,kabutops,130.23334,40.44157,rock,water,2
141,kabutops,129.9238,40.547737,rock,water,2
141,kabutops,129.9437,40.446415,rock,water,2
141,kabutops,130.03044,40.525387,rock,water,2
141,kabutops,129.91667,40.414936,rock,water,2
141,kabutops,129.96944,40.414757,rock,water,2
141,kabutops,130.1668,40.51615,rock,water,2
141,kabutops,130.48993,40.432358,rock,water,2
141,kabutops,130.14337,40.63573,rock,water,2
141,kabutops,129.91763,40.546043,rock,water,2
141,kabutops,129.97914,40.61695,rock,water,2
141,kabutops,130.26,40.50793,rock,water,2
141,kabutops,129.92712,40.45477,rock,water,2
141,kabutops,129.96254,40.438465,rock,water,2
141,kabutops,130.03387,40.431282,rock,water,2
141,kabutops,129.97987,40.55274,rock,water,2
141,kabutops,129.94772,40.43468,rock,water,2
141,kabutops,129.96358,40.455208,rock,water,2
141,kabutops,129.9127,40.564327,rock,water,2
141,kabutops,129.93114,40.496277,rock,water,2
141,kabutops,129.95146,40.572254,rock,water,2
141,kabutops,129.92686,40.46008,rock,water,2
141,kabutops,129.99258,40.502277,rock,water,2
141,kabutops,129.93222,40.573925,rock,water,2
141,kabutops,129.97743,40.427673,rock,water,2
141,kabutops,129.94308,40.550465,rock,water,2
141,kabutops,129.92474,40.424942,rock,water,2
141,kabutops,129.96718,40.58147,rock,water,2
141,kabutops,129.93634,40.565567,rock,water,2
141,kabutops,129.92345,40.43424,rock,water,2
141,kabutops,130.01079,40.463585,rock,water,2
141,kabutops,129.92122,40.414017,rock,water,2
141,kabutops,129.94751,40.625298,rock,water,2
141,kabutops,130.11807,40.5315,rock,water,2
141,kabutops,129.9348,40.594894,rock,water,2
141,kabutops,130.20148,40.4425,rock,water,2
141,kabutops,129.942,40.42172,rock,water,2
141,kabutops,129.963,40.431187,rock,water,2
141,kabutops,129.95622,40.53425,rock,water,2
141,kabutops,129.93318,40.617847,rock,water,2
141,kabutops,129.9297,40.4457,rock,water,2
142,aerodactyl,180.05867,59.08756,rock,flying,1
142,aerodactyl,179.95392,58.98643,rock,flying,1
142,aerodactyl,179.93388,59.047146,rock,flying,1
142,aerodactyl,179.93234,59.224415,rock,flying,1
142,aerodactyl,180.18004,58.922234,rock,flying,1
142,aerodactyl,179.94536,58.946815,rock,flying,1
142,aerodactyl,180.28632,59.015846,rock,flying,1
142,aerodactyl,179.93338,58.93227,rock,flying,1
142,aerodactyl,179.9222,58.93816,rock,flying,1
142,aerodactyl,180.1318,59.009274,rock,flying,1
142,aerodactyl,179.96834,58.974293,rock,flying,1
142,aerodactyl,179.96196,58.918964,rock,flying,1
142,aerodactyl,179.94563,58.94814,rock,flying,1
142,aerodactyl,179.96791,58.93594,rock,flying,1
142,aerodactyl,180.0186,58.948982,rock,flying,1
142,aerodactyl,179.9162,58.955753,rock,flying,1
142,aerodactyl,179.9618,58.940655,rock,flying,1
142,aerodactyl,180.04843,58.996796,rock,flying,1
142,aerodactyl,179.96672,58.927353,rock,flying,1
142,aerodactyl,180.03815,59.160267,rock,flying,1
142,aerodactyl,179.92017,58.928493,rock,flying,1
142,aerodactyl,179.96143,58.92937,rock,flying,1
142,aerodactyl,180.0068,58.961018,rock,flying,1
142,aerodactyl,180.01566,58.9935,rock,flying,1
142,aerodactyl,179.98479,58.944008,rock,flying,1
142,aerodactyl,179.9925,58.972816,rock,flying,1
142,aerodactyl,180.06941,58.946747,rock,flying,1
142,aerodactyl,179.98462,58.96186,rock,flying,1
142,aerodactyl,180.2796,58.926132,rock,flying,1
142,aerodactyl,180.04855,58.99485,rock,flying,1
142,aerodactyl,179.97095,58.945293,rock,flying,1
142,aerodactyl,179.92146,58.92146,rock,flying,1
142,aerodactyl,180.02744,58.921955,rock,flying,1
142,aerodactyl,180.06055,58.929703,rock,flying,1
142,aerodactyl,179.94833,59.05413,rock,flying,1
142,aerodactyl,179.99602,59.13979,rock,flying,1
142,aerodactyl,179.9249,59.02698,rock,flying,1
142,aerodactyl,179.95541,59.039383,rock,flying,1
142,aerodactyl,179.98457,58.9556,rock,flying,1
142,aerodactyl,179.92842,59.101723,rock,flying,1
142,aerodactyl,179.94545,59.028156,rock,flying,1
142,aerodactyl,179.95547,59.36187,rock,flying,1
142,aerodactyl,179.93692,58.994526,rock,flying,1
142,aerodactyl,179.97762,58.98009,rock,flying,1
142,aerodactyl,179.93256,59.33162,rock,flying,1
142,aerodactyl,179.92569,58.96572,rock,flying,1
142,aerodactyl,179.91339,58.9257,rock,flying,1
142,aerodactyl,179.93022,58.961456,rock,flying,1
142,aerodactyl,179.93033,58.931995,rock,flying,1
142,aerodactyl,179.95818,59.207634,rock,flying,1
142,aerodactyl,180.07802,58.956978,rock,flying,1
142,aerodactyl,180.03236,58.923706,rock,flying,1
142,aerodactyl,179.92802,58.91959,rock,flying,1
142,aerodactyl,179.9413,58.93153,rock,flying,1
142,aerodactyl,180.04343,59.21346,rock,flying,1
142,aerodactyl,180.0138,59.041153,rock,flying,1
142,aerodactyl,180.07646,58.94522,rock,flying,1
142,aerodactyl,180.14645,58.98094,rock,flying,1
142,aerodactyl,179.9244,58.99782,rock,flying,1
142,aerodactyl,179.92805,59.004047,rock,flying,1
142,aerodactyl,179.95566,58.932873,rock,flying,1
142,aerodactyl,179.98296,59.19053,rock,flying,1
142,aerodactyl,180.0701,58.94775,rock,flying,1
142,aerodactyl,180.16164,58.940105,rock,flying,1
142,aerodactyl,179.92488,58.929836,rock,flying,1
142,aerodactyl,180.013,58.988834,rock,flying,1
142,aerodactyl,180.01508,58.994194,rock,flying,1
142,aerodactyl,179.98746,59.14848,rock,flying,1
142,aerodactyl,180.00432,58.913742,rock,flying,1
142,aerodactyl,180.08511,58.92691,rock,flying,1
142,aerodactyl,180.00986,59.05713,rock,flying,1
142,aerodactyl,179.95012,58.918095,rock,flying,1
142,aerodactyl,180.07436,59.069435,rock,flying,1
142,aerodactyl,180.07251,58.95491,rock,flying,1
142,aerodactyl,179.9674,58.957596,rock,flying,1
142,aerodactyl,180.00111,58.947384,rock,flying,1
142,aerodactyl,180.02652,59.01084,rock,flying,1
142,aerodactyl,180.05385,58.970577,rock,flying,1
142,aerodactyl,180.07619,58.98999,rock,flying,1
142,aerodactyl,179.9272,59.179134,rock,flying,1
142,aerodactyl,180.16702,59.117794,rock,flying,1
142,aerodactyl,179.93861,58.920677,rock,flying,1
142,aerodactyl,179.96172,59.486095,rock,flying,1
142,aerodactyl,179.91864,58.917286,rock,flying,1
142,aerodactyl,179.94164,59.05098,rock,flying,1
142,aerodactyl,179.97708,58.922634,rock,flying,1
142,aerodactyl,179.95352,59.02748,rock,flying,1
142,aerodactyl,180.01778,58.933678,rock,flying,1
142,aerodactyl,180.04918,58.97339,rock,flying,1
142,aerodactyl,179.93118,58.943382,rock,flying,1
142,aerodactyl,179.9186,59.08822,rock,flying,1
142,aerodactyl,180.1845,58.99013,rock,flying,1
142,aerodactyl,180.08685,58.92153,rock,flying,1
142,aerodactyl,180.15382,59.033775,rock,flying,1
142,aerodactyl,180.03474,58.947697,rock,flying,1
142,aerodactyl,179.99416,59.05119,rock,flying,1
142,aerodactyl,179.944,58.99113,rock,flying,1
142,aerodactyl,180.1851,58.9793,rock,flying,1
142,aerodactyl,179.97621,58.924057,rock,flying,1
142,aerodactyl,179.91907,58.921467,rock,flying,1
142,aerodactyl,179.97017,58.979984,rock,flying,1
142,aerodactyl,180.06396,59.01405,rock,flying,1
142,aerodactyl,179.99428,58.996983,rock,flying,1
142,aerodactyl,179.98717,59.086235,rock,flying,1
142,aerodactyl,180.21875,59.0235,rock,flying,1
142,aerodactyl,179.94832,59.102352,rock,flying,1
142,aerodactyl,179.92433,58.964962,rock,flying,1
142,aerodactyl,179.92068,58.955063,rock,flying,1
142,aerodactyl,179.962,58.998386,rock,flying,1
142,aerodactyl,179.91812,58.922585,rock,flying,1
142,aerodactyl,179.96492,58.95411,rock,flying,1
142,aerodactyl,179.94615,59.170227,rock,flying,1
142,aerodactyl,179.98305,59.17776,rock,flying,1
142,aerodactyl,179.91975,58.973442,rock,flying,1
142,aerodactyl,180.03378,58.946163,rock,flying,1
142,aerodactyl,179.9361,58.94966,rock,flying,1
142,aerodactyl,180.03194,59.085327,rock,flying,1
142,aerodactyl,180.06978,58.945343,rock,flying,1
142,aerodactyl,179.98648,59.070858,rock,flying,1
142,aerodactyl,179.98785,58.951744,rock,flying,1
142,aerodactyl,180.27621,58.999367,rock,flying,1
142,aerodactyl,179.92232,58.94854,rock,flying,1
142,aerodactyl,180.05066,58.91839,rock,flying,1
142,aerodactyl,180.03084,58.97051,rock,flying,1
142,aerodactyl,179.95314,59.17417,rock,flying,1
142,aerodactyl,179.92119,58.974796,rock,flying,1
142,aerodactyl,179.98401,58.98603,rock,flying,1
142,aerodactyl,179.97816,58.916687,rock,flying,1
142,aerodactyl,180.01767,58.9553,rock,flying,1
142,aerodactyl,179.99794,58.95469,rock,flying,1
142,aerodactyl,179.94739,58.97878,rock,flying,1
142,aerodactyl,179.94727,58.955875,rock,flying,1
142,aerodactyl,180.093,58.970943,rock,flying,1
142,aerodactyl,180.13545,58.941147,rock,flying,1
142,aerodactyl,180.09384,59.004074,rock,flying,1
142,aerodactyl,179.93091,58.93391,rock,flying,1
142,aerodactyl,179.97864,59.008213,rock,flying,1
142,aerodactyl,179.97626,58.95097,rock,flying,1
142,aerodactyl,180.02309,58.949497,rock,flying,1
142,aerodactyl,179.91293,58.981438,rock,flying,1
142,aerodactyl,179.92265,58.961964,rock,flying,1
142,aerodactyl,180.11758,59.027428,rock,flying,1
142,aerodactyl,179.94571,58.923233,rock,flying,1
142,aerodactyl,179.93333,58.967163,rock,flying,1
142,aerodactyl,180.04523,58.97541,rock,flying,1
142,aerodactyl,180.00208,59.041,rock,flying,1
142,aerodactyl,180.07019,59.00931,rock,flying,1
142,aerodactyl,179.9346,58.957115,rock,flying,1
142,aerodactyl,179.99153,58.95242,rock,flying,1
142,aerodactyl,179.9429,59.15312,rock,flying,1
142,aerodactyl,179.97154,59.164223,rock,flying,1
143,snorlax,209.90794,459.98007,normal,normal,2
143,snorlax,210.1363,459.9246,normal,normal,2
143,snorlax,209.91759,459.93924,normal,normal,2
143,snorlax,210.15353,460.01096,normal,normal,2
143,snorlax,209.90652,459.94366,normal,normal,2
